gene_id,ftype,gene_name,product_name,product_short,plot_label,COG,EC_number
E745S_01504,gene,infA,NA,NA,infA,,
E745S_01505,gene,rpmJ,NA,NA,rpmJ,,
E745S_01506,gene,rpsM,NA,NA,rpsM,,
E745S_01507,gene,rpsK,NA,NA,rpsK,,
E745S_01508,gene,rpoA,NA,NA,rpoA,,
E745S_01509,gene,rplQ,NA,NA,rplQ,,
E745S_01510,gene,ecfA1,NA,NA,ecfA1,,
E745S_01511,gene,ecfA2,NA,NA,ecfA2,,
E745S_01512,gene,ecfT,NA,NA,ecfT,,
E745S_01513,gene,truA,NA,NA,truA,,
E745S_01514,gene,NA,NA,NA,E745S_01514,,
E745S_01515,gene,lrpC,NA,NA,lrpC,,
E745S_01516,gene,NA,NA,NA,E745S_01516,,
E745S_01517,gene,NA,NA,NA,E745S_01517,,
E745S_01518,gene,NA,NA,NA,E745S_01518,,
E745S_01519,gene,NA,NA,NA,E745S_01519,,
E745S_01520,gene,NA,NA,NA,E745S_01520,,
E745S_01521,gene,NA,NA,NA,E745S_01521,,
E745S_01522,gene,NA,NA,NA,E745S_01522,,
E745S_01523,gene,rpmB,NA,NA,rpmB,,
E745S_01524,gene,NA,NA,NA,E745S_01524,,
E745S_01525,gene,NA,NA,NA,E745S_01525,,
E745S_01526,gene,recG,NA,NA,recG,,
E745S_01527,gene,plsX,NA,NA,plsX,,
E745S_01528,gene,acpP,NA,NA,acpP,,
E745S_01529,gene,NA,NA,NA,E745S_01529,,
E745S_01530,gene,oppD_1,NA,NA,oppD_1,,
E745S_01531,gene,oppF_1,NA,NA,oppF_1,,
E745S_01532,gene,gsiC,NA,NA,gsiC,,
E745S_01533,gene,NA,NA,NA,E745S_01533,,
E745S_01534,gene,NA,NA,NA,E745S_01534,,
E745S_01535,gene,rnc,NA,NA,rnc,,
E745S_01536,gene,smc_2,NA,NA,smc_2,,
E745S_01537,gene,yidA_2,NA,NA,yidA_2,,
E745S_01538,gene,ftsY,NA,NA,ftsY,,
E745S_01539,gene,gshAB,NA,NA,gshAB,,
E745S_01540,gene,yueI,NA,NA,yueI,,
E745S_01541,gene,yclN,NA,NA,yclN,,
E745S_01542,gene,yclO,NA,NA,yclO,,
E745S_01543,gene,yclP,NA,NA,yclP,,
E745S_01544,gene,yclQ,NA,NA,yclQ,,
E745S_01545,gene,NA,NA,NA,E745S_01545,,
E745S_01546,gene,NA,NA,NA,E745S_01546,,
E745S_01547,gene,NA,NA,NA,E745S_01547,,
E745S_01548,gene,NA,NA,NA,E745S_01548,,
E745S_01549,gene,NA,NA,NA,E745S_01549,,
E745S_01550,gene,NA,NA,NA,E745S_01550,,
E745S_01551,gene,NA,NA,NA,E745S_01551,,
E745S_01552,gene,NA,NA,NA,E745S_01552,,
E745S_01553,gene,NA,NA,NA,E745S_01553,,
E745S_01554,gene,NA,NA,NA,E745S_01554,,
E745S_01555,gene,gla,NA,NA,gla,,
E745S_01556,gene,cidA,NA,NA,cidA,,
E745S_01557,gene,yohK,NA,NA,yohK,,
E745S_01558,gene,NA,NA,NA,E745S_01558,,
E745S_01559,gene,NA,NA,NA,E745S_01559,,
E745S_01560,gene,NA,NA,NA,E745S_01560,,
E745S_01561,gene,queT_2,NA,NA,queT_2,,
E745S_01562,gene,bioY2,NA,NA,bioY2,,
E745S_01563,gene,rpsD,NA,NA,rpsD,,
E745S_01564,gene,nirC,NA,NA,nirC,,
E745S_01565,gene,NA,NA,NA,E745S_01565,,
E745S_01566,gene,NA,NA,NA,E745S_01566,,
E745S_01567,gene,ymdB,NA,NA,ymdB,,
E745S_01568,gene,NA,NA,NA,E745S_01568,,
E745S_01569,gene,mutS_2,NA,NA,mutS_2,,
E745S_01570,gene,mutL,NA,NA,mutL,,
E745S_01571,gene,maf,NA,NA,maf,,
E745S_01572,gene,NA,NA,NA,E745S_01572,,
E745S_01573,gene,treR,NA,NA,treR,,
E745S_01574,gene,msrB,NA,NA,msrB,,
E745S_01575,gene,ruvA,NA,NA,ruvA,,
E745S_01576,gene,ruvB,NA,NA,ruvB,,
E745S_01577,gene,NA,NA,NA,E745S_01577,,
E745S_01578,gene,yfkJ,NA,NA,yfkJ,,
E745S_01579,gene,NA,NA,NA,E745S_01579,,
E745S_01580,gene,NA,NA,NA,E745S_01580,,
E745S_01581,gene,brnQ_1,NA,NA,brnQ_1,,
E745S_01582,gene,NA,NA,NA,E745S_01582,,
E745S_01583,gene,cycA,NA,NA,cycA,,
E745S_01584,gene,artM_2,NA,NA,artM_2,,
E745S_01585,gene,mltF_2,NA,NA,mltF_2,,
E745S_01586,gene,NA,NA,NA,E745S_01586,,
E745S_01587,gene,NA,NA,NA,E745S_01587,,
E745S_01588,gene,cobB,NA,NA,cobB,,
E745S_01589,gene,dapH_1,NA,NA,dapH_1,,
E745S_01590,gene,nadR,NA,NA,nadR,,
E745S_01591,gene,def_2,NA,NA,def_2,,
E745S_01592,gene,rpsO,NA,NA,rpsO,,
E745S_01593,gene,pnp_2,NA,NA,pnp_2,,
E745S_01594,gene,NA,NA,NA,E745S_01594,,
E745S_01595,gene,kup,NA,NA,kup,,
E745S_01596,gene,NA,NA,NA,E745S_01596,,
E745S_01597,gene,dinF,NA,NA,dinF,,
E745S_01598,gene,NA,NA,NA,E745S_01598,,
E745S_01599,gene,ctc,NA,NA,ctc,,
E745S_01600,gene,rsuA,NA,NA,rsuA,,
E745S_01601,gene,yfnB_2,NA,NA,yfnB_2,,
E745S_01602,gene,udk,NA,NA,udk,,
E745S_01603,gene,NA,NA,NA,E745S_01603,,
E745S_01604,gene,NA,NA,NA,E745S_01604,,
E745S_01605,gene,NA,NA,NA,E745S_01605,,
E745S_01606,gene,NA,NA,NA,E745S_01606,,
E745S_01607,gene,NA,NA,NA,E745S_01607,,
E745S_01608,gene,NA,NA,NA,E745S_01608,,
E745S_01609,gene,NA,NA,NA,E745S_01609,,
E745S_01610,gene,ubiB,NA,NA,ubiB,,
E745S_01611,gene,NA,NA,NA,E745S_01611,,
E745S_01612,gene,ddl,NA,NA,ddl,,
E745S_01613,gene,murF,NA,NA,murF,,
E745S_01614,gene,cshA,NA,NA,cshA,,
E745S_01615,gene,acpS,NA,NA,acpS,,
E745S_01616,gene,alr,NA,NA,alr,,
E745S_01617,gene,ndoA,NA,NA,ndoA,,
E745S_01618,gene,rpsN2_2,NA,NA,rpsN2_2,,
E745S_01619,gene,NA,NA,NA,E745S_01619,,
E745S_01620,gene,NA,NA,NA,E745S_01620,,
E745S_01621,gene,kimA,NA,NA,kimA,,
E745S_01622,gene,NA,NA,NA,E745S_01622,,
E745S_01623,gene,NA,NA,NA,E745S_01623,,
E745S_01624,gene,NA,NA,NA,E745S_01624,,
E745S_01625,gene,NA,NA,NA,E745S_01625,,
E745S_01626,gene,opuCD,NA,NA,opuCD,,
E745S_01627,gene,opuCC,NA,NA,opuCC,,
E745S_01628,gene,opuCB,NA,NA,opuCB,,
E745S_01629,gene,opuCA_2,NA,NA,opuCA_2,,
E745S_01630,gene,queA,NA,NA,queA,,
E745S_01631,gene,yoaB,NA,NA,yoaB,,
E745S_01632,gene,NA,NA,NA,E745S_01632,,
E745S_01633,gene,NA,NA,NA,E745S_01633,,
E745S_01634,gene,tgt,NA,NA,tgt,,
E745S_01635,gene,NA,NA,NA,E745S_01635,,
E745S_01636,gene,NA,NA,NA,E745S_01636,,
E745S_01637,gene,adhE,NA,NA,adhE,,
E745S_01638,gene,NA,NA,NA,E745S_01638,,
E745S_01639,gene,NA,NA,NA,E745S_01639,,
E745S_01640,gene,rhaB,NA,NA,rhaB,,
E745S_01641,gene,rhaA,NA,NA,rhaA,,
E745S_01642,gene,rhaD,NA,NA,rhaD,,
E745S_01643,gene,rhaM,NA,NA,rhaM,,
E745S_01644,gene,fucO,NA,NA,fucO,,
E745S_01645,gene,iclR,NA,NA,iclR,,
E745S_01646,gene,kdgA,NA,NA,kdgA,,
E745S_01647,gene,kdgK,NA,NA,kdgK,,
E745S_01648,gene,kduI1,NA,NA,kduI1,,
E745S_01649,gene,NA,NA,NA,E745S_01649,,
E745S_01650,gene,kduD,NA,NA,kduD,,
E745S_01651,gene,fni,NA,NA,fni,,
E745S_01652,gene,NA,NA,NA,E745S_01652,,
E745S_01653,gene,NA,NA,NA,E745S_01653,,
E745S_01654,gene,galK_1,NA,NA,galK_1,,
E745S_01655,gene,NA,NA,NA,E745S_01655,,
E745S_01656,gene,NA,NA,NA,E745S_01656,,
E745S_01657,gene,NA,NA,NA,E745S_01657,,
E745S_01658,gene,infC,NA,NA,infC,,
E745S_01659,gene,rpmI,NA,NA,rpmI,,
E745S_01660,gene,rplT,NA,NA,rplT,,
E745S_01661,gene,NA,NA,NA,E745S_01661,,
E745S_01662,gene,NA,NA,NA,E745S_01662,,
E745S_01663,gene,NA,NA,NA,E745S_01663,,
E745S_01664,gene,rspR_2,NA,NA,rspR_2,,
E745S_01665,gene,NA,NA,NA,E745S_01665,,
E745S_01666,gene,NA,NA,NA,E745S_01666,,
E745S_01667,gene,nnrD,NA,NA,nnrD,,
E745S_01668,gene,pepV,NA,NA,pepV,,
E745S_01669,gene,NA,NA,NA,E745S_01669,,
E745S_01670,gene,NA,NA,NA,E745S_01670,,
E745S_01671,gene,NA,NA,NA,E745S_01671,,
E745S_01672,gene,NA,NA,NA,E745S_01672,,
E745S_01673,gene,pepA,NA,NA,pepA,,
E745S_01674,gene,ytpP,NA,NA,ytpP,,
E745S_01675,gene,NA,NA,NA,E745S_01675,,
E745S_01676,gene,NA,NA,NA,E745S_01676,,
E745S_01677,gene,htrA,NA,NA,htrA,,
E745S_01678,gene,rlmH,NA,NA,rlmH,,
E745S_01679,gene,NA,NA,NA,E745S_01679,,
E745S_01680,gene,NA,NA,NA,E745S_01680,,
E745S_01681,gene,NA,NA,NA,E745S_01681,,
E745S_01682,gene,NA,NA,NA,E745S_01682,,
E745S_01683,gene,rhaR_5,NA,NA,rhaR_5,,
E745S_01684,gene,agaA_2,NA,NA,agaA_2,,
E745S_01685,gene,NA,NA,NA,E745S_01685,,
E745S_01686,gene,NA,NA,NA,E745S_01686,,
E745S_01687,gene,NA,NA,NA,E745S_01687,,
E745S_01688,gene,NA,NA,NA,E745S_01688,,
E745S_01689,gene,NA,NA,NA,E745S_01689,,
E745S_01690,gene,NA,NA,NA,E745S_01690,,
E745S_01691,gene,NA,NA,NA,E745S_01691,,
E745S_01692,gene,NA,NA,NA,E745S_01692,,
E745S_01693,gene,NA,NA,NA,E745S_01693,,
E745S_01694,gene,NA,NA,NA,E745S_01694,,
E745S_01695,gene,NA,NA,NA,E745S_01695,,
E745S_01696,gene,NA,NA,NA,E745S_01696,,
E745S_01697,gene,NA,NA,NA,E745S_01697,,
E745S_01698,gene,NA,NA,NA,E745S_01698,,
E745S_01699,gene,NA,NA,NA,E745S_01699,,
E745S_01700,gene,NA,NA,NA,E745S_01700,,
E745S_01701,gene,NA,NA,NA,E745S_01701,,
E745S_01702,gene,NA,NA,NA,E745S_01702,,
E745S_01703,gene,NA,NA,NA,E745S_01703,,
E745S_01704,gene,NA,NA,NA,E745S_01704,,
E745S_01705,gene,NA,NA,NA,E745S_01705,,
E745S_01706,gene,norR,NA,NA,norR,,
E745S_01707,gene,sorB_2,NA,NA,sorB_2,,
E745S_01708,gene,agaC_1,NA,NA,agaC_1,,
E745S_01709,gene,manZ_2,NA,NA,manZ_2,,
E745S_01710,gene,NA,NA,NA,E745S_01710,,
E745S_01711,gene,NA,NA,NA,E745S_01711,,
E745S_01712,gene,gmuE_2,NA,NA,gmuE_2,,
E745S_01713,gene,NA,NA,NA,E745S_01713,,
E745S_01714,gene,NA,NA,NA,E745S_01714,,
E745S_01715,gene,NA,NA,NA,E745S_01715,,
E745S_01716,gene,NA,NA,NA,E745S_01716,,
E745S_01717,gene,sstT,NA,NA,sstT,,
E745S_01718,gene,NA,NA,NA,E745S_01718,,
E745S_01719,gene,manR_2,NA,NA,manR_2,,
E745S_01720,gene,NA,NA,NA,E745S_01720,,
E745S_01721,gene,NA,NA,NA,E745S_01721,,
E745S_01722,gene,NA,NA,NA,E745S_01722,,
E745S_01723,gene,NA,NA,NA,E745S_01723,,
E745S_01724,gene,paiA,NA,NA,paiA,,
E745S_01725,gene,NA,NA,NA,E745S_01725,,
E745S_01726,gene,NA,NA,NA,E745S_01726,,
E745S_01727,gene,NA,NA,NA,E745S_01727,,
E745S_01728,gene,NA,NA,NA,E745S_01728,,
E745S_01729,gene,pbuG,NA,NA,pbuG,,
E745S_01730,gene,malL_2,NA,NA,malL_2,,
E745S_01731,gene,NA,NA,NA,E745S_01731,,
E745S_01732,gene,NA,NA,NA,E745S_01732,,
E745S_01733,gene,hchA,NA,NA,hchA,,
E745S_01734,gene,npr_1,NA,NA,npr_1,,
E745S_01735,gene,NA,NA,NA,E745S_01735,,
E745S_01736,gene,glpK,NA,NA,glpK,,
E745S_01737,gene,glpO,NA,NA,glpO,,
E745S_01738,gene,glpF,NA,NA,glpF,,
E745S_01739,gene,mutS2_1,NA,NA,mutS2_1,,
E745S_01740,gene,pgsA2,NA,NA,pgsA2,,
E745S_01741,gene,NA,NA,NA,E745S_01741,,
E745S_01742,gene,NA,NA,NA,E745S_01742,,
E745S_01743,gene,glpE,NA,NA,glpE,,
E745S_01744,gene,cdr_1,NA,NA,cdr_1,,
E745S_01745,gene,helD_2,NA,NA,helD_2,,
E745S_01746,gene,NA,NA,NA,E745S_01746,,
E745S_01747,gene,NA,NA,NA,E745S_01747,,
E745S_01748,gene,pgaC,NA,NA,pgaC,,
E745S_01749,gene,NA,NA,NA,E745S_01749,,
E745S_01750,gene,NA,NA,NA,E745S_01750,,
E745S_01751,gene,dhaM-2,NA,NA,dhaM-2,,
E745S_01752,gene,dhaK,NA,NA,dhaK,,
E745S_01753,gene,dhaL,NA,NA,dhaL,,
E745S_01754,gene,NA,NA,NA,E745S_01754,,
E745S_01755,gene,anr,NA,NA,anr,,
E745S_01756,gene,NA,NA,NA,E745S_01756,,
E745S_01757,gene,NA,NA,NA,E745S_01757,,
E745S_01758,gene,NA,NA,NA,E745S_01758,,
E745S_01759,gene,artM_3,NA,NA,artM_3,,
E745S_01760,gene,NA,NA,NA,E745S_01760,,
E745S_01761,gene,NA,NA,NA,E745S_01761,,
E745S_01762,gene,tyrS1,NA,NA,tyrS1,,
E745S_01763,gene,NA,NA,NA,E745S_01763,,
E745S_01764,gene,gadC_2,NA,NA,gadC_2,,
E745S_01765,gene,nhaC_1,NA,NA,nhaC_1,,
E745S_01766,gene,nhaC_2,NA,NA,nhaC_2,,
E745S_01767,gene,ccpA_1,NA,NA,ccpA_1,,
E745S_01768,gene,mro_1,NA,NA,mro_1,,
E745S_01769,gene,pgmB,NA,NA,pgmB,,
E745S_01770,gene,malP,NA,NA,malP,,
E745S_01771,gene,ptsG_3,NA,NA,ptsG_3,,
E745S_01772,gene,mapP,NA,NA,mapP,,
E745S_01773,gene,NA,NA,NA,E745S_01773,,
E745S_01774,gene,NA,NA,NA,E745S_01774,,
E745S_01775,gene,NA,NA,NA,E745S_01775,,
E745S_01776,gene,yiaC,NA,NA,yiaC,,
E745S_01777,gene,padC,NA,NA,padC,,
E745S_01778,gene,NA,NA,NA,E745S_01778,,
E745S_01779,gene,NA,NA,NA,E745S_01779,,
E745S_01780,gene,emrB,NA,NA,emrB,,
E745S_01781,gene,NA,NA,NA,E745S_01781,,
E745S_01782,gene,NA,NA,NA,E745S_01782,,
E745S_01783,gene,NA,NA,NA,E745S_01783,,
E745S_01784,gene,vdcB,NA,NA,vdcB,,
E745S_01785,gene,lpdC,NA,NA,lpdC,,
E745S_01786,gene,NA,NA,NA,E745S_01786,,
E745S_01787,gene,btuD_4,NA,NA,btuD_4,,
E745S_01788,gene,hssR,NA,NA,hssR,,
E745S_01789,gene,sasA_3,NA,NA,sasA_3,,
E745S_01790,gene,gltC_2,NA,NA,gltC_2,,
E745S_01791,gene,ydfK,NA,NA,ydfK,,
E745S_01792,gene,NA,NA,NA,E745S_01792,,
E745S_01793,gene,NA,NA,NA,E745S_01793,,
E745S_01794,gene,NA,NA,NA,E745S_01794,,
E745S_01795,gene,NA,NA,NA,E745S_01795,,
E745S_01796,gene,NA,NA,NA,E745S_01796,,
E745S_01797,gene,NA,NA,NA,E745S_01797,,
E745S_01798,gene,bceA_1,NA,NA,bceA_1,,
E745S_01799,gene,bceB_1,NA,NA,bceB_1,,
E745S_01800,gene,mro_2,NA,NA,mro_2,,
E745S_01801,gene,NA,NA,NA,E745S_01801,,
E745S_01802,gene,bglF_1,NA,NA,bglF_1,,
E745S_01803,gene,rbsD,NA,NA,rbsD,,
E745S_01804,gene,rbsK,NA,NA,rbsK,,
E745S_01805,gene,degA_2,NA,NA,degA_2,,
E745S_01806,gene,yecD,NA,NA,yecD,,
E745S_01807,gene,NA,NA,NA,E745S_01807,,
E745S_01808,gene,NA,NA,NA,E745S_01808,,
E745S_01809,gene,treA,NA,NA,treA,,
E745S_01810,gene,NA,NA,NA,E745S_01810,,
E745S_01811,gene,NA,NA,NA,E745S_01811,,
E745S_01812,gene,agrA,NA,NA,agrA,,
E745S_01813,gene,NA,NA,NA,E745S_01813,,
E745S_01814,gene,NA,NA,NA,E745S_01814,,
E745S_01815,gene,agrB,NA,NA,agrB,,
E745S_01816,gene,NA,NA,NA,E745S_01816,,
E745S_01817,gene,NA,NA,NA,E745S_01817,,
E745S_01818,gene,NA,NA,NA,E745S_01818,,
E745S_01819,gene,yjcD,NA,NA,yjcD,,
E745S_01820,gene,spxA_4,NA,NA,spxA_4,,
E745S_01821,gene,spxA_5,NA,NA,spxA_5,,
E745S_01822,gene,bsaA,NA,NA,bsaA,,
E745S_01823,gene,luxS,NA,NA,luxS,,
E745S_01824,gene,metB,NA,NA,metB,,
E745S_01825,gene,cysM,NA,NA,cysM,,
E745S_01826,gene,efp,NA,NA,efp,,
E745S_01827,gene,lysA,NA,NA,lysA,,
E745S_01828,gene,dapF,NA,NA,dapF,,
E745S_01829,gene,dapA,NA,NA,dapA,,
E745S_01830,gene,dapB,NA,NA,dapB,,
E745S_01831,gene,dapH_2,NA,NA,dapH_2,,
E745S_01832,gene,asd,NA,NA,asd,,
E745S_01833,gene,yclM,NA,NA,yclM,,
E745S_01834,gene,scmP,NA,NA,scmP,,
E745S_01835,gene,dapX,NA,NA,dapX,,
E745S_01836,gene,npr_2,NA,NA,npr_2,,
E745S_01837,gene,NA,NA,NA,E745S_01837,,
E745S_01838,gene,NA,NA,NA,E745S_01838,,
E745S_01839,gene,NA,NA,NA,E745S_01839,,
E745S_01840,gene,NA,NA,NA,E745S_01840,,
E745S_01841,gene,umuC_1,NA,NA,umuC_1,,
E745S_01842,gene,galK_2,NA,NA,galK_2,,
E745S_01843,gene,galM,NA,NA,galM,,
E745S_01844,gene,lacS,NA,NA,lacS,,
E745S_01845,gene,rhaS_2,NA,NA,rhaS_2,,
E745S_01846,gene,kefG,NA,NA,kefG,,
E745S_01847,gene,NA,NA,NA,E745S_01847,,
E745S_01848,gene,NA,NA,NA,E745S_01848,,
E745S_01849,gene,yifK,NA,NA,yifK,,
E745S_01850,gene,scaC_2,NA,NA,scaC_2,,
E745S_01851,gene,mntB,NA,NA,mntB,,
E745S_01852,gene,ssaB_2,NA,NA,ssaB_2,,
E745S_01853,gene,NA,NA,NA,E745S_01853,,
E745S_01854,gene,queG,NA,NA,queG,,
E745S_01855,gene,NA,NA,NA,E745S_01855,,
E745S_01856,gene,pckA,NA,NA,pckA,,
E745S_01857,gene,thiO,NA,NA,thiO,,
E745S_01858,gene,ribZ_2,NA,NA,ribZ_2,,
E745S_01859,gene,NA,NA,NA,E745S_01859,,
E745S_01860,gene,argR_2,NA,NA,argR_2,,
E745S_01861,gene,algC,NA,NA,algC,,
E745S_01862,gene,NA,NA,NA,E745S_01862,,
E745S_01863,gene,ohrB_1,NA,NA,ohrB_1,,
E745S_01864,gene,rclA,NA,NA,rclA,,
E745S_01865,gene,NA,NA,NA,E745S_01865,,
E745S_01866,gene,acuR,NA,NA,acuR,,
E745S_01867,gene,NA,NA,NA,E745S_01867,,
E745S_01868,gene,NA,NA,NA,E745S_01868,,
E745S_01869,gene,NA,NA,NA,E745S_01869,,
E745S_01870,gene,NA,NA,NA,E745S_01870,,
E745S_01871,gene,mazF,NA,NA,mazF,,
E745S_01872,gene,NA,NA,NA,E745S_01872,,
E745S_01873,gene,NA,NA,NA,E745S_01873,,
E745S_01874,gene,ydbD,NA,NA,ydbD,,
E745S_01875,gene,araN_1,NA,NA,araN_1,,
E745S_01876,gene,lacF_4,NA,NA,lacF_4,,
E745S_01877,gene,araQ_4,NA,NA,araQ_4,,
E745S_01878,gene,NA,NA,NA,E745S_01878,,
E745S_01879,gene,NA,NA,NA,E745S_01879,,
E745S_01880,gene,NA,NA,NA,E745S_01880,,
E745S_01881,gene,NA,NA,NA,E745S_01881,,
E745S_01882,gene,NA,NA,NA,E745S_01882,,
E745S_01883,gene,NA,NA,NA,E745S_01883,,
E745S_01884,gene,NA,NA,NA,E745S_01884,,
E745S_01885,gene,NA,NA,NA,E745S_01885,,
E745S_01886,gene,graR,NA,NA,graR,,
E745S_01887,gene,graS,NA,NA,graS,,
E745S_01888,gene,glcU_2,NA,NA,glcU_2,,
E745S_01889,gene,yhdG,NA,NA,yhdG,,
E745S_01890,gene,NA,NA,NA,E745S_01890,,
E745S_01891,gene,NA,NA,NA,E745S_01891,,
E745S_01892,gene,act,NA,NA,act,,
E745S_01893,gene,NA,NA,NA,E745S_01893,,
E745S_01894,gene,mtnN,NA,NA,mtnN,,
E745S_01895,gene,NA,NA,NA,E745S_01895,,
E745S_01896,gene,NA,NA,NA,E745S_01896,,
E745S_01897,gene,pepO,NA,NA,pepO,,
E745S_01898,gene,NA,NA,NA,E745S_01898,,
E745S_01899,gene,prs2,NA,NA,prs2,,
E745S_01900,gene,iscS_1,NA,NA,iscS_1,,
E745S_01901,gene,NA,NA,NA,E745S_01901,,
E745S_01902,gene,NA,NA,NA,E745S_01902,,
E745S_01903,gene,NA,NA,NA,E745S_01903,,
E745S_01904,gene,mnmA,NA,NA,mnmA,,
E745S_01905,gene,arcD1_1,NA,NA,arcD1_1,,
E745S_01906,gene,vioD,NA,NA,vioD,,
E745S_01907,gene,sbnD_2,NA,NA,sbnD_2,,
E745S_01908,gene,NA,NA,NA,E745S_01908,,
E745S_01909,gene,NA,NA,NA,E745S_01909,,
E745S_01910,gene,topB_2,NA,NA,topB_2,,
E745S_01911,gene,yfdH,NA,NA,yfdH,,
E745S_01912,gene,ogt,NA,NA,ogt,,
E745S_01913,gene,NA,NA,NA,E745S_01913,,
E745S_01914,gene,NA,NA,NA,E745S_01914,,
E745S_01915,gene,cysL,NA,NA,cysL,,
E745S_01916,gene,rodA,NA,NA,rodA,,
E745S_01917,gene,mgsR,NA,NA,mgsR,,
E745S_01918,gene,gcvH,NA,NA,gcvH,,
E745S_01919,gene,metN2,NA,NA,metN2,,
E745S_01920,gene,metP_1,NA,NA,metP_1,,
E745S_01921,gene,metQ_1,NA,NA,metQ_1,,
E745S_01922,gene,NA,NA,NA,E745S_01922,,
E745S_01923,gene,NA,NA,NA,E745S_01923,,
E745S_01924,gene,sufS,NA,NA,sufS,,
E745S_01925,gene,iscU,NA,NA,iscU,,
E745S_01926,gene,NA,NA,NA,E745S_01926,,
E745S_01927,gene,xerC_7,NA,NA,xerC_7,,
E745S_01928,gene,NA,NA,NA,E745S_01928,,
E745S_01929,gene,NA,NA,NA,E745S_01929,,
E745S_01930,gene,NA,NA,NA,E745S_01930,,
E745S_01931,gene,NA,NA,NA,E745S_01931,,
E745S_01932,gene,NA,NA,NA,E745S_01932,,
E745S_01933,gene,NA,NA,NA,E745S_01933,,
E745S_01934,gene,NA,NA,NA,E745S_01934,,
E745S_01935,gene,NA,NA,NA,E745S_01935,,
E745S_01936,gene,NA,NA,NA,E745S_01936,,
E745S_01937,gene,NA,NA,NA,E745S_01937,,
E745S_01938,gene,NA,NA,NA,E745S_01938,,
E745S_01939,gene,NA,NA,NA,E745S_01939,,
E745S_01940,gene,NA,NA,NA,E745S_01940,,
E745S_01941,gene,NA,NA,NA,E745S_01941,,
E745S_01942,gene,NA,NA,NA,E745S_01942,,
E745S_01943,gene,yknY,NA,NA,yknY,,
E745S_01944,gene,NA,NA,NA,E745S_01944,,
E745S_01945,gene,prsA_3,NA,NA,prsA_3,,
E745S_01946,gene,NA,NA,NA,E745S_01946,,
E745S_01947,gene,NA,NA,NA,E745S_01947,,
E745S_01948,gene,NA,NA,NA,E745S_01948,,
E745S_01949,gene,NA,NA,NA,E745S_01949,,
E745S_01950,gene,NA,NA,NA,E745S_01950,,
E745S_01951,gene,NA,NA,NA,E745S_01951,,
E745S_01952,gene,NA,NA,NA,E745S_01952,,
E745S_01953,gene,NA,NA,NA,E745S_01953,,
E745S_01954,gene,NA,NA,NA,E745S_01954,,
E745S_01955,gene,NA,NA,NA,E745S_01955,,
E745S_01956,gene,strA,NA,NA,strA,,
E745S_01957,gene,licT_2,NA,NA,licT_2,,
E745S_01958,gene,NA,NA,NA,E745S_01958,,
E745S_01959,gene,bglF_2,NA,NA,bglF_2,,
E745S_01960,gene,bglH_1,NA,NA,bglH_1,,
E745S_01961,gene,NA,NA,NA,E745S_01961,,
E745S_01962,gene,fruA_2,NA,NA,fruA_2,,
E745S_01963,gene,NA,NA,NA,E745S_01963,,
E745S_01964,gene,yvdD,NA,NA,yvdD,,
E745S_01965,gene,NA,NA,NA,E745S_01965,,
E745S_01966,gene,NA,NA,NA,E745S_01966,,
E745S_01967,gene,NA,NA,NA,E745S_01967,,
E745S_01968,gene,NA,NA,NA,E745S_01968,,
E745S_01969,gene,rbsR,NA,NA,rbsR,,
E745S_01970,gene,gmuD_2,NA,NA,gmuD_2,,
E745S_01971,gene,NA,NA,NA,E745S_01971,,
E745S_01972,gene,ltaS1_2,NA,NA,ltaS1_2,,
E745S_01973,gene,NA,NA,NA,E745S_01973,,
E745S_01974,gene,ndk,NA,NA,ndk,,
E745S_01975,gene,mgtA,NA,NA,mgtA,,
E745S_01976,gene,NA,NA,NA,E745S_01976,,
E745S_01977,gene,NA,NA,NA,E745S_01977,,
E745S_01978,gene,metN,NA,NA,metN,,
E745S_01979,gene,metP_2,NA,NA,metP_2,,
E745S_01980,gene,metQ_2,NA,NA,metQ_2,,
E745S_01981,gene,abgB,NA,NA,abgB,,
E745S_01982,gene,nhaC_3,NA,NA,nhaC_3,,
E745S_01983,gene,NA,NA,NA,E745S_01983,,
E745S_01984,gene,yvbW,NA,NA,yvbW,,
E745S_01985,gene,NA,NA,NA,E745S_01985,,
E745S_01986,gene,panE,NA,NA,panE,,
E745S_01987,gene,garK,NA,NA,garK,,
E745S_01988,gene,eat(A),NA,NA,eat(A),,
E745S_01989,gene,pspB,NA,NA,pspB,,
E745S_01990,gene,NA,NA,NA,E745S_01990,,
E745S_01991,gene,murQ,NA,NA,murQ,,
E745S_01992,gene,NA,NA,NA,E745S_01992,,
E745S_01993,gene,NA,NA,NA,E745S_01993,,
E745S_01994,gene,arcD1_2,NA,NA,arcD1_2,,
E745S_01995,gene,NA,NA,NA,E745S_01995,,
E745S_01996,gene,bcrA_2,NA,NA,bcrA_2,,
E745S_01997,gene,gdx,NA,NA,gdx,,
E745S_01998,gene,NA,NA,NA,E745S_01998,,
E745S_01999,gene,NA,NA,NA,E745S_01999,,
E745S_02000,gene,pcp,NA,NA,pcp,,
E745S_02001,gene,NA,NA,NA,E745S_02001,,
E745S_02002,gene,pnuC,NA,NA,pnuC,,
E745S_02003,gene,NA,NA,NA,E745S_02003,,
E745S_02004,gene,NA,NA,NA,E745S_02004,,
E745S_02005,gene,NA,NA,NA,E745S_02005,,
